C1=C(C=C(C=C1C(F)(F)F)N(=O)=O)C(=O)O,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D353
C1=C(C=C(C=C1C(F)(F)F)N(=O)=O)C(=O)O,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D354
C1C=C(C=C(C=1)N=C=S)C(F)(F)F,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D355
C1=C(NN=C1)C(F)(F)F,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D356
C1C(=CC(=CC=1C(F)(F)F)N(=O)=O)C(=O)O,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D357
C1=CC(=CC(=C1)C(F)(F)F)C=O,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D358
C1=CC(=CC(=C1)S(=O)(=O)Cl)C(F)(F)F,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D359
OC(=O)C1=CC=CN(CC2=CC=C(C=C2)C(F)(F)F)C1=O,Coordinates from ORCA-job test_6_sl_inp/doublemontecarlogen3D35
C1=CC(=CC(=C1)C(F)(F)F)CN,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D360
C1C=C(C=C(C=1)N=C=S)C(F)(F)F,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D361
B(C1C=C(C=CC=1)C(F)(F)F)(O)O,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D362
B(C1C=C(C=CC=1)C(F)(F)F)(O)O,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D363
C1C(=C(C=C(C=1Cl)Cl)N(=O)=O)C(F)(F)F,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D364
C1=CC(=C(C=C1CCC(=O)O)F)F,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D365
C1C=C(C(=CC=1CC(=O)O)F)F,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D366
C1=CC(=C(C=C1CC(=O)O)F)F,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D367
C1C(=CC(=C(C=1F)F)F)S(=O)(=O)Cl,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D368
C1C(=CC(=C(C=1F)F)F)C(=O)O,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D369
OC(=O)C1CCN(CC1)C1N=CC=C(N=1)C(F)(F)F,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D36
C1=C(C=C(C(=C1F)F)F)N=C=S,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D370
[B](F)(F)(F)F.CC1=C[C](OC(=C1)C)C,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D371
C1C(=CC(=CC=1C(F)(F)F)S(=O)(=O)N)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D372
C1C(=CC(=CC=1C(F)(F)F)S(=O)(=O)Cl)C(F)(F)F,Coordinates from ORCA-job leia_inp/doublemontecarlogen3D373
C1C(=CC(=CC=1C(F)(F)F)C(F)(F)F)C(=O)O,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D374
C1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)CN,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D375
C1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)CN,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D376
C1C(=CC(=CC=1C(F)(F)F)N=C=O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D377
C1C(=CC(=CC=1C(F)(F)F)N=C=S)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D378
CCC(=O)C1=CC(=C(C(=C1)F)O)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D379
C1C(OCC(F)(F)F)=NC=C(C2SC=C(C(=O)C)N=2)C=1,Coordinates from ORCA-job test_7_sl_inp/doublemontecarlogen3D37
C1=CC=C2-C3=C(C(C2=C1)COC(=O)N[C@@H](CC1=CC(=CC(=C1)F)F)C(=O)O)C=CC=C3,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D380
C1=C(C=C(C=C1F)F)N=C=S,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D381
C1C(=CC(=CC=1F)F)CC(=O)O,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D382
C1C(=CC(=CC=1N(=O)=O)N(=O)=O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D383
OC(=O)C1=CC=CC(F)=C1C(=O)O,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D384
CC(=O)C1C=C(C=CC=1)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D385
CC1=CC=CC(=C1)C(=O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D386
C1=C(C=C(C=C1F)F)C(=O)CCC(=O)O,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D387
C1C=C(C=CC=1C(=O)O)OC(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D389
C1C=C(C=CC=1OC(F)(F)F)S(=O)(=O)Cl,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D390
C1C=C(C=CC=1C(=O)C(F)(F)F)C(=O)O,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D391
C1C=C(C=CC=1N)OC(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D392
C1C=C(C=CC=1C(=O)O)OC(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D393
C1C=C(C=CC=1C(=O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D394
C1C=C(C=CC=1N=C=O)OC(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D395
C1C=C(C=CC=1CC(=O)O)OC(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D396
C1C=C(C=CC=1C(F)(F)F)S(=O)(=O)Cl,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D397
C1CC(=O)C2C1=C(C=CC=2)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D398
C1CC(=O)C2C1=C(C=CC=2)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D399
C1=C(N=C(S1)N)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D400
C1=C(NC=N1)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D401
C1CC2=C([C@H]1N)C=C(C=C2)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D402
C1=CC(=CC=C1C(F)(F)F)N,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D403
C1C=C(C=CC=1C(F)(F)F)S(=O)(=O)N,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D404
C1C=C(C=CC=1C(F)(F)F)S(=O)(=O)Cl,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D405
C1=CC(=CC=C1C(=O)NN)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D406
C1=CC(=CC=C1CN)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D407
C1C=C(C=CC=1CCC(=O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D408
C1C=C(C=CC=1[C@@H](C(=O)O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D409
C1C=C(C=CC=1[C@@H](C(=O)O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D410
C1C=C(C=CC=1[C@@H](C(=O)O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D411
C1=CC(=CC=C1[C@@H](C(=O)O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D412
C1=CC(=CC=C1[C@@H](C(=O)O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D413
C1=CC(=CC=C1[C@@H](C(=O)O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D414
C1=CC(=CC=C1[C@@H](C(=O)O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D415
C=CC1C=CC(=CC=1)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D416
OC(=O)C1=CC=C(C=C1)N1C=CC(=N1)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D417
CC1=CC=C(C=C1)C1=CC(=NN1C1C=CC(=CC=1)S(=O)(=O)N)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D418
C1C(=CN=C(C=1Cl)NCCCC(=O)O)C(F)(F)F,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D419
C1C=C(C(=CC=1N)C(F)(F)F)C(=O)O,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D420
C1=CC(=C(C=C1N)C(F)(F)F)C#N,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D421
C1=CC(=C(C=C1N)C(F)(F)F)C#N,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D422
C1(=C(C(=C(C(=C1F)F)N)F)F)C(=O)O,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D423
C1C(=C(C=C(C=1F)N)F)C#N,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D424
C1=CC(=CC=C1C(F)(F)F)N,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D425
[B](F)(F)(F)F.CCCCN1C=CN([CH]1)C,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D42
[B](F)(F)(F)F.CCCCN1C=CN([CH]1)C,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D43
C1=CC(=C(C=C1Cl)C(F)(F)F)N,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D446
C1=CC(=C(C=C1Cl)C(F)(F)F)C=O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D447
FC(F)(F)C1=CC(Cl)=CC=C1N=C=S,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D448
C1=C(C(=CC(=C1N(=O)=O)Cl)F)C(=O)O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D449
C1=CC=C(C(=C1)N(=O)=O)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D44
C1=CC(=C(C=C1Cl)F)C(=O)O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D450
C1=CC(=C(C=C1Cl)F)N(=O)=O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D451
C1=CC(=C(C=C1Cl)F)N(=O)=O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D452
C1=C(C=C(C(=C1F)N(=O)=O)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D453
C1C=C(C(=CC=1C=O)C(F)(F)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D454
C1=CC(=C(C=C1N)C(F)(F)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D455
C1=CC(=C(C=C1C=O)C(F)(F)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D456
C1C=C(C(=CC=1C(=O)O)C(F)(F)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D457
C1C=C(C(=CC=1C(=O)O)C(F)(F)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D458
C1=CC(=C(C=C1N=C=O)C(F)(F)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D459
C1=C[CH]N(C=C1)F.C(F)(F)(F)S([O])([O])[O],Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D45
C1=CC(=C(C=C1N)C(F)(F)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D460
C1=CC(=C(C=C1N)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D461
C1C=C(C(=CC=1C(=O)O)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D462
C1C=C(C(=CC=1N(=O)=O)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D463
C1C=C(C(=CC=1N=C=S)C(F)(F)F)Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D464
C1=CC(=C(C=C1C#N)F)C(=O)O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D465
C1=CC(=C(C=C1C#N)F)C(=O)O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D466
C1C=C(C=CC=1N)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D467
C1C=C(C=CC=1NN)F.Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D468
OC(=O)C1=CC2C(S1)=CC=CC=2F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D469
COC1C(=CC(=CC=1)N(=O)=O)C(F)(F)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D46
C1=CC=C2C(=C1)C(=CC=C2F)C(=O)O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D470
C1=CC(=C(C=C1F)C(F)(F)F)C(=O)O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D471
C1=CC(=C(C=C1F)C(F)(F)F)C(=O)O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D472
C1C=C(C(=CC=1F)N(=O)=O)C(=O)O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D473
C1C=C(C(=CC=1F)N(=O)=O)C(=O)O,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D474
C1C=C(C(=CC=1C(=O)O)C(F)(F)F)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D475
C1C=C(C(=CC=1N=C=S)C(F)(F)F)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D476
C1=CC(=C(C=C1C=O)O)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D477
C1C=C(C(=CC=1C(=O)O)O)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D478
C1C=C(C(=CC=1C(=O)O)O)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D479
CN1C(=CC(=N1)C(F)(F)F)N,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D47
CC1C(=CC=C(C=1)C(=O)O)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D480
C1CNCCC1(C(=O)O)F.Cl,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D481
CC(=C)C1C=CC(=CC=1)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D482
C1=CC(=CC=C1[C@@H](C(=O)O)N)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D483
CNC1=CC=C(C=C1)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D484
CNC1=CC=C(C=C1)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D485
C1C=C(C=CC=1C=O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D486
C1=CC(=CC=C1C(=O)N)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D487
C1=CC(=CC=C1C(=N)N)F.Cl,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D488
B(C1=CC=C(C=C1)F)(O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D489
CN1N=C(C2=C1SC(=C2)C(=O)O)C(F)(F)F,Coordinates from ORCA-job srijon_inp/doublemontecarlogen3D48
C1=CC(=CC=C1F)S(=O)(=O)N,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D490
C1C=C(C=CC=1F)S(=O)(=O)Cl,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D491
C1C=C(C=CC=1C(=O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D492
C1C=C(C=CC=1C(=O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D493
C1C=C(C=CC=1C(=O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D494
C1C=C(C=CC=1C(=O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D495
C1C=C(C=CC=1C#N)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D496
C1C=C(C=CC=1C#N)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D497
C1C=C(C=CC=1C(F)(F)F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D498
C1C=C(C=CC=1C(=O)Cl)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D499
C1CC1(C(=O)O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D49
C1=CC=C(C(=C1)C[C@@H](CC(=O)O)N)F.Cl,Coordinates from ORCA-job sd_inp/doublemontecarlogen3D4
C1=CC(=CC=C1CO)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D500
C1C=C(C=CC=1CN)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D503
C1C=C(C=CC=1CN)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D504
C1=CC(=CC=C1/C=C/C=O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D505
C1=CC(=CC=C1/C=C/C(=O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D506
C1=CC(=CC=C1[C@@H](C(=O)O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D507
C1=CC(=CC=C1[C@@H](C(=O)O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D508
C1C=C(C=CC=1CCN)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D509
CC[Si](CC)(CC)OS([O])([O])C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D50
C1C=C(C=CC=1O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D510
C1C=C(C=CC=1OCC(=O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D511
C1C=C(C=CC=1N=C=O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D512
C1=CC(=CC=C1CC(=O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D513
C1=CC(=CC=C1CC(=O)Cl)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D514
C1=CC(=CC=C1CC(=O)Cl)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D515
C1C=C(C(=CC=1F)C(=O)O)C(=O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D516
C=CC1C=CC(=CC=1)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D517
OC(=O)C1=CC=C(C=C1)S(=O)(=O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D518
OC(=O)C1=CN=C2C=C(C=CC2=C1O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D519
C(O)(C(F)(F)F)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D51
COC1=C(C=C(C=C1)C(=O)O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D520
COC1C(=CC(=CC=1)C(=O)O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D521
CC1=C(C=C(C=C1)C(=O)O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D522
C1C=C(C=CC=1N(=O)=O)OC(=O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D523
C1=CC(=CC=C1N(=O)=O)OS([O])([O])C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D524
B(C1C=CC(=CC=1)OC(F)(F)F)(O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D525
C1=CC(=C(C=C1C(F)(F)F)N)N,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D526
C1C=C(C=CC=1C(F)(F)F)NN.Cl,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D528
B(C1C=CC(=CC=1)C(F)(F)F)(O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D529
C(O)(C(F)(F)F)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D52
C1=CC(=CC=C1C(F)(F)F)NN,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D530
OC(=O)C1C=CC(=CC=1C(=O)O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D531
CC1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D532
C1C(=C(C=C(C=1Cl)Cl)N(=O)=O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D533
C1=C(C(=CC(=C1Cl)Cl)N(=O)=O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D534
C1C(=C(C=C(C=1F)F)N(=O)=O)C(=O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D535
C1C(=C(C=C(C=1F)F)N(=O)=O)C(=O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D536
CC(=O)C1C=CC(=CC=1)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D538
C1C=C(C(=CC=1S(=O)(=O)Cl)C(=O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D539
C1=C(C=C(C(=C1F)F)F)N(=O)=O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D53
OC(=O)C1=CC=C(O1)C1C=C(C=CC=1Cl)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D540
C1=CC(=C(C=C1N)C(F)(F)F)Cl,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D541
C1=CC(=C(C=C1N)C(F)(F)F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D542
C1=CC2=C(C=C1N)OC(O2)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D543
C1CN(CC2=C1C=CC(=C2)S(=O)(=O)Cl)C(=O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D54
CN1C(=CC(=N1)C(F)(F)F)Cl,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D550
CN1N=C(C(C(=O)O)=C1Cl)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D551
C1C=C(C(=CC=1Cl)C(=O)O)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D552
C1C=C(N=CC=1Cl)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D553
C1C(=C(C=C(C=1Cl)F)F)N,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D554
OC(=O)C1C=CC=CC=1C(=O)C1C=CC(F)=CC=1,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D555
C1C=C(C(=CC=1F)C(=O)O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D556
C1C=C(C(=CC=1F)C(=O)O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D557
C1=CC(=C(C=C1F)O)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D558
COC1=C(C=C(C=C1)F)C(=O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D559
CC(C)(C)OC(=O)NC(=NS(=O)(=O)C(F)(F)F)NC(=O)OC(C)(C)C,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D55
B(C1=C(C=CC(=C1)F)OC)(O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D560
CC1=C(C=C(C=C1)F)C(=O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D561
C1=CC(=C(C=C1F)C=O)N(=O)=O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D562
C1C=C(C(=CC=1F)C(=O)O)N(=O)=O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D563
C1C=C(C(=CC=1F)C(=O)O)N(=O)=O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D564
OC(=O)CSC1=C(F)C=NC(=O)N1,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D565
C1=NC(=O)NC(=C1F)N,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D566
C1C=C2C(=CC=1F)C=C(N2)C(=O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D567
C1C=C2C(=CC=1F)C=C(N2)C(=O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D568
C1C=C2C(=CC=1F)C=C(N2)C(=O)O,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D569
C[C@@H](C(=O)O)NS(=O)(=O)C1C=CC=C(C=1)C(F)(F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D56
OC(=O)CC1=CNC2=CC=C(F)C=C12,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D570
OC(=O)CC1=CNC2=CC=C(F)C=C12,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D571
C1C=C2C(=CC=1F)C(=O)C(=O)N2,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D572
OC(=O)C1=C(F)C(=O)NC(=O)N1,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D573
C1=C(C(=O)NC(=O)N1)F,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D574
C1=C(C(=O)NC(=O)N1)F,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D575
C1=C(C(=O)NC(=O)N1)F,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D576
COC1C=CC(OCC(F)(F)F)=C(C=1)C(=O)O,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D577
C1/C/2=C(/C3=N/C(=C(/C4=CC=C(/C(=C/5\[NH]=C(/C(=C(\N2)/C=1)/C1C(F)=C(F)C(F)=C(F)C=1F)C=C5)/C1C(F)=C(F)C(F)=C(F)C=1F)[N]4)\C1C(F)=C(F)C(F)=C(F)C=1F)/C=C3)\C1C(F)=C(F)C(F)=C(F)C=1F,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D578
C1CNC2C1=CC=C(C=2)C(F)(F)F,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D579
C1=CC=C(C(=C1)CC(=O)O)C(=O)NC1=C(C=C(C=C1)F)F,Coordinates from ORCA-job sli_prashanth_inp/doublemontecarlogen3D57
C1C(=NC(=CN=1)N)C(F)(F)F,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D580
CC1=C(C(=C(C=C1)Cl)O)F,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D581
C1CC(=O)C2C1=CC=C(C=2)F,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D582
N[C@@H](CC1=CNC2C=C(F)C=CC1=2)C(=O)O,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D583
N[C@@H](CC1=CNC2=CC(F)=CC=C12)C(=O)O,Coordinates from ORCA-job raina_inp/doublemontecarlogen3D584
