,neighbors,chemical_shift
122,"[['C', 4.288323362781649, 0.0280263, 6, 2.55, 12], ['C', 2.952017009349843, 0.00103415, 6, 2.55, 12], ['C', 2.9040852547823883, 0.13174, 6, 2.55, 12], ['C', 4.195814182811897, -0.0195063, 6, 2.55, 12], ['O', 2.2518900945916522, -0.405681, 8, 3.44, 16], ['C', 1.350575694307056, 0.575248, 6, 2.55, 12], ['F', 2.1695710502366103, -0.132811, 9, 3.98, 19], ['F', 2.17423188113222, -0.132811, 9, 3.98, 19], ['N', 4.9490219801292925, -0.357868, 7, 3.04, 14], ['H', 2.4063620123115395, 0.0672538, 1, 2.2, 1], ['H', 4.615932500814182, 0.0654057, 1, 2.2, 1], ['H', 4.720108976198925, 0.142324, 1, 2.2, 1]]",258.159
123,"[['C', 4.302083623214469, 0.0280263, 6, 2.55, 12], ['C', 2.9916347673092067, 0.00103415, 6, 2.55, 12], ['C', 2.8814449016981127, 0.13174, 6, 2.55, 12], ['C', 4.121752624165866, -0.0195063, 6, 2.55, 12], ['O', 2.250193388984242, -0.405681, 8, 3.44, 16], ['C', 1.3492457591836389, 0.575248, 6, 2.55, 12], ['F', 2.1695710502366103, -0.132811, 9, 3.98, 19], ['F', 2.1765835454045988, -0.132811, 9, 3.98, 19], ['H', 2.5400955424453304, 0.0672538, 1, 2.2, 1], ['H', 4.517169352467155, 0.0654057, 1, 2.2, 1], ['H', 4.672599424749731, 0.142324, 1, 2.2, 1]]",261.781
124,"[['C', 4.200854020959837, 0.00103415, 6, 2.55, 12], ['C', 3.501453204366909, 0.13174, 6, 2.55, 12], ['C', 4.483286713603559, -0.0195063, 6, 2.55, 12], ['O', 2.16309723328893, -0.405681, 8, 3.44, 16], ['C', 1.3334160703390805, 0.575248, 6, 2.55, 12], ['F', 2.17423188113222, -0.132811, 9, 3.98, 19], ['F', 2.1765835454045988, -0.132811, 9, 3.98, 19], ['H', 3.965199524292735, 0.0672538, 1, 2.2, 1], ['H', 4.445961876603302, 0.0654057, 1, 2.2, 1]]",259.936
125,"[['C', 4.239678294332916, -0.0161721, 6, 2.55, 12], ['C', 3.484354851453116, 0.130224, 6, 2.55, 12], ['C', 4.427354693438763, -0.0161721, 6, 2.55, 12], ['O', 2.1691273943289384, -0.405739, 8, 3.44, 16], ['C', 1.3320310884852111, 0.575247, 6, 2.55, 12], ['F', 2.17186160830464, -0.132811, 9, 3.98, 19], ['F', 2.179078575841364, -0.132811, 9, 3.98, 19], ['H', 4.05495659305119, 0.0655183, 1, 2.2, 1], ['H', 4.365451740634378, 0.0655183, 1, 2.2, 1]]",259.937
126,"[['C', 4.352348624216089, -0.0164649, 6, 2.55, 12], ['C', 2.99229588354503, -0.0161721, 6, 2.55, 12], ['C', 2.970803940193792, 0.130224, 6, 2.55, 12], ['C', 4.313321291942245, -0.0161721, 6, 2.55, 12], ['O', 2.250809102642507, -0.405739, 8, 3.44, 16], ['C', 1.353085693420394, 0.575247, 6, 2.55, 12], ['F', 2.17186160830464, -0.132811, 9, 3.98, 19], ['F', 2.1703140609894436, -0.132811, 9, 3.98, 19], ['H', 4.838079245202, 0.0655146, 1, 2.2, 1], ['H', 2.360874953716916, 0.0655183, 1, 2.2, 1], ['H', 4.742836898859073, 0.0655183, 1, 2.2, 1]]",251.367
127,"[['C', 4.2515753723463225, -0.0164649, 6, 2.55, 12], ['C', 3.06141005201905, -0.0161721, 6, 2.55, 12], ['C', 2.7577922740647396, 0.130224, 6, 2.55, 12], ['C', 3.8193442397304906, -0.0161721, 6, 2.55, 12], ['C', 4.841675090734929, -0.0164649, 6, 2.55, 12], ['O', 2.2469398230800146, -0.405739, 8, 3.44, 16], ['C', 1.3446438312709568, 0.575247, 6, 2.55, 12], ['F', 2.179078575841364, -0.132811, 9, 3.98, 19], ['F', 2.1703140609894436, -0.132811, 9, 3.98, 19], ['H', 4.872483098497558, 0.0655146, 1, 2.2, 1], ['H', 2.8710458609116825, 0.0655183, 1, 2.2, 1], ['H', 4.156549680893959, 0.0655183, 1, 2.2, 1]]",264.353
128,"[['C', 3.6219545039322005, -0.0563188, 6, 2.55, 12], ['C', 4.122448826075414, -0.0259902, 6, 2.55, 12], ['C', 3.5925220018582165, 0.129808, 6, 2.55, 12], ['C', 2.357103377707364, 0.0335213, 6, 2.55, 12], ['C', 1.3467575439788682, 0.129808, 6, 2.55, 12], ['C', 2.353844269707101, -0.0259902, 6, 2.55, 12], ['C', 2.845643067953107, 0.0752927, 6, 2.55, 12], ['C', 3.7250428199637535, 0.30925, 6, 2.55, 12], ['O', 3.9991058154117294, -0.250649, 8, 3.44, 16], ['O', 4.726603750655295, -0.480383, 8, 3.44, 16], ['F', 4.71343822202783, -0.205097, 9, 3.98, 19], ['H', 4.500636947596095, 0.06193, 1, 2.2, 1], ['H', 2.573290778239486, 0.064622, 1, 2.2, 1], ['H', 3.742566321469722, 0.0428052, 1, 2.2, 1], ['H', 2.4217126316882176, 0.0428052, 1, 2.2, 1], ['H', 4.769454642344894, 0.295061, 1, 2.2, 1]]",293.882
129,"[['C', 3.630993457082087, -0.0563188, 6, 2.55, 12], ['C', 2.3659901758563686, -0.0259902, 6, 2.55, 12], ['C', 1.3693894575006131, 0.129808, 6, 2.55, 12], ['C', 2.3587370596449975, 0.0335213, 6, 2.55, 12], ['C', 3.6057759802916802, 0.129808, 6, 2.55, 12], ['C', 4.121517696134266, -0.0259902, 6, 2.55, 12], ['F', 4.71343822202783, -0.205097, 9, 3.98, 19], ['C', 2.8375192004474283, 0.0752927, 6, 2.55, 12], ['C', 3.326810667954929, 0.30925, 6, 2.55, 12], ['O', 4.527381637452977, -0.250649, 8, 3.44, 16], ['O', 2.8517481029461473, -0.480383, 8, 3.44, 16], ['H', 4.512861488830646, 0.06193, 1, 2.2, 1], ['H', 2.587702463224131, 0.064622, 1, 2.2, 1], ['H', 2.6175076711250433, 0.0428052, 1, 2.2, 1], ['H', 3.87332986150901, 0.0428052, 1, 2.2, 1], ['H', 1.9275084515576086, 0.295061, 1, 2.2, 1]]",309.345
130,"[['B', 1.4408284194487433, 0.0, 5, 2.04, 11], ['F', 2.318057284713783, 0.0, 9, 3.98, 19], ['F', 2.293805642620373, 0.0, 9, 3.98, 19], ['F', 2.2930643752178885, 0.0, 9, 3.98, 19], ['C', 4.462503167015064, 0.0, 6, 2.55, 12], ['C', 3.903685289586981, 0.0, 6, 2.55, 12], ['C', 3.2306860535881743, 0.0, 6, 2.55, 12], ['N', 3.422301026876893, 0.0, 7, 3.04, 14], ['C', 4.737117965737916, 0.0, 6, 2.55, 12], ['N', 4.003489571397469, 0.0, 7, 3.04, 14], ['C', 2.8417755720737015, 0.0, 6, 2.55, 12], ['C', 4.5130482017156615, 0.0, 6, 2.55, 12], ['H', 3.852121389887914, 0.0, 1, 2.2, 1], ['H', 3.53070540280724, 0.0, 1, 2.2, 1], ['H', 4.880779531032014, 0.0, 1, 2.2, 1], ['H', 4.053634797671211, 0.0, 1, 2.2, 1], ['H', 2.305154006591577, 0.0, 1, 2.2, 1], ['H', 1.897536617375201, 0.0, 1, 2.2, 1], ['H', 3.8806587031237965, 0.0, 1, 2.2, 1]]",335.31
131,"[['B', 1.3676094700137527, 0.0, 5, 2.04, 11], ['F', 2.318057284713783, 0.0, 9, 3.98, 19], ['F', 2.313410698244424, 0.0, 9, 3.98, 19], ['F', 2.3115988487094343, 0.0, 9, 3.98, 19], ['C', 4.4424140658493405, 0.0, 6, 2.55, 12], ['H', 4.910767908549665, 0.0, 1, 2.2, 1], ['H', 4.355553667517803, 0.0, 1, 2.2, 1], ['H', 4.2938839834313915, 0.0, 1, 2.2, 1], ['H', 3.6129291093542832, 0.0, 1, 2.2, 1], ['H', 4.435217659948403, 0.0, 1, 2.2, 1]]",351.972
132,"[['B', 1.4116660241177186, 0.0, 5, 2.04, 11], ['F', 2.293805642620373, 0.0, 9, 3.98, 19], ['F', 2.313410698244424, 0.0, 9, 3.98, 19], ['F', 2.299295493930873, 0.0, 9, 3.98, 19], ['C', 4.792165891994039, 0.0, 6, 2.55, 12], ['C', 4.11989915778055, 0.0, 6, 2.55, 12], ['C', 3.2393046415556968, 0.0, 6, 2.55, 12], ['C', 3.3637985738853238, 0.0, 6, 2.55, 12], ['N', 3.293463120287038, 0.0, 7, 3.04, 14], ['C', 4.221767948069984, 0.0, 6, 2.55, 12], ['C', 4.415117532859612, 0.0, 6, 2.55, 12], ['N', 3.668840093405802, 0.0, 7, 3.04, 14], ['C', 2.8944111046150307, 0.0, 6, 2.55, 12], ['C', 4.2163928780319075, 0.0, 6, 2.55, 12], ['H', 4.288800874121991, 0.0, 1, 2.2, 1], ['H', 3.8606566839257366, 0.0, 1, 2.2, 1], ['H', 2.3213162432382526, 0.0, 1, 2.2, 1], ['H', 3.988122285338516, 0.0, 1, 2.2, 1], ['H', 4.453419038310898, 0.0, 1, 2.2, 1], ['H', 3.0413612585887746, 0.0, 1, 2.2, 1], ['H', 4.9554291711504534, 0.0, 1, 2.2, 1], ['H', 2.575874966797829, 0.0, 1, 2.2, 1], ['H', 4.635906141361432, 0.0, 1, 2.2, 1], ['H', 3.661920124227429, 0.0, 1, 2.2, 1]]",350.876
133,"[['B', 1.429464631901639, 0.0, 5, 2.04, 11], ['F', 2.2930643752178885, 0.0, 9, 3.98, 19], ['F', 2.3115988487094343, 0.0, 9, 3.98, 19], ['F', 2.299295493930873, 0.0, 9, 3.98, 19], ['C', 4.555068490277565, 0.0, 6, 2.55, 12], ['N', 4.002227900432887, 0.0, 7, 3.04, 14], ['C', 4.908119945826033, 0.0, 6, 2.55, 12], ['C', 4.577403145603529, 0.0, 6, 2.55, 12], ['N', 3.3149164853982596, 0.0, 7, 3.04, 14], ['C', 2.872496729780308, 0.0, 6, 2.55, 12], ['C', 3.1089376013331855, 0.0, 6, 2.55, 12], ['H', 4.380715561061669, 0.0, 1, 2.2, 1], ['H', 4.018648719571703, 0.0, 1, 2.2, 1], ['H', 2.1383972292246045, 0.0, 1, 2.2, 1], ['H', 3.7445786867593944, 0.0, 1, 2.2, 1], ['H', 3.80098849922374, 0.0, 1, 2.2, 1], ['H', 2.1428839098915686, 0.0, 1, 2.2, 1]]",347.501
134,"[['C', 4.142886060526948, 0.0694147, 6, 2.55, 12], ['C', 3.6022915198120944, 0.147207, 6, 2.55, 12], ['C', 2.357501882456858, 0.0106412, 6, 2.55, 12], ['C', 1.3490924844694268, 0.126239, 6, 2.55, 12], ['C', 2.366845308460819, -0.0245212, 6, 2.55, 12], ['C', 3.6391560037122463, -0.0349493, 6, 2.55, 12], ['F', 4.7212185043932005, -0.203451, 9, 3.98, 19], ['H', 2.62135992995014, 0.0675494, 1, 2.2, 1], ['H', 2.6003030848498656, 0.0646708, 1, 2.2, 1], ['H', 4.523427146192557, 0.0637808, 1, 2.2, 1]]",301.635
135,"[['C', 4.614001289604533, -0.0493481, 6, 2.55, 12], ['C', 4.7015214672361685, 0.0407126, 6, 2.55, 12], ['C', 4.024556920345729, 0.248593, 6, 2.55, 12], ['O', 4.904137505443579, -0.269842, 8, 3.44, 16], ['N', 2.666180517754338, -0.279153, 7, 3.04, 14], ['C', 2.3617980041167397, 0.0694147, 6, 2.55, 12], ['C', 1.3581884156956618, 0.147207, 6, 2.55, 12], ['C', 2.3647542889776543, 0.0106412, 6, 2.55, 12], ['C', 3.6166686738659024, 0.126239, 6, 2.55, 12], ['C', 4.116965582709752, -0.0245212, 6, 2.55, 12], ['C', 3.6307795854776583, -0.0349493, 6, 2.55, 12], ['F', 4.7212185043932005, -0.205394, 9, 3.98, 19], ['H', 3.987833266190439, 0.0625119, 1, 2.2, 1], ['H', 2.204645226380073, 0.155215, 1, 2.2, 1], ['H', 2.615145937327399, 0.0675494, 1, 2.2, 1], ['H', 4.499435060556472, 0.0637808, 1, 2.2, 1]]",322.809
136,"[['C', 3.6382735328227316, -0.0383397, 6, 2.55, 12], ['C', 2.3707705024688934, -0.0247173, 6, 2.55, 12], ['C', 1.355064753773175, 0.123517, 6, 2.55, 12], ['C', 2.368633939487438, -0.0247173, 6, 2.55, 12], ['C', 3.636570753523415, -0.0383397, 6, 2.55, 12], ['C', 4.150737161591784, 0.0247095, 6, 2.55, 12], ['H', 4.516421051933214, 0.0636746, 1, 2.2, 1], ['H', 2.604101688304054, 0.0646684, 1, 2.2, 1], ['H', 2.5997476841635376, 0.0646684, 1, 2.2, 1], ['H', 4.5140025102871055, 0.0636746, 1, 2.2, 1]]",313.725
137,"[['C', 2.3614567896547523, -0.0255389, 6, 2.55, 12], ['C', 3.615042934098713, -0.0428384, 6, 2.55, 12], ['C', 4.162312820432739, 0.0890938, 6, 2.55, 12], ['C', 3.6171637403738095, 0.142823, 6, 2.55, 12], ['C', 2.3472556982295947, 0.00459284, 6, 2.55, 12], ['C', 1.339861094203861, 0.125607, 6, 2.55, 12], ['N', 4.742133718240758, 0.0573325, 7, 3.04, 14], ['O', 4.847475532257654, -0.126116, 8, 3.44, 16], ['H', 2.607620225641256, 0.0646331, 1, 2.2, 1], ['H', 4.503844269051406, 0.0627184, 1, 2.2, 1], ['H', 2.595386770282077, 0.0669159, 1, 2.2, 1]]",286.511
138,"[['O', 4.686743305330186, -0.49502, 8, 3.44, 16], ['C', 3.6260680611566762, 0.122819, 6, 2.55, 12], ['C', 2.3505376384725944, 0.015273, 6, 2.55, 12], ['C', 1.3503750174818983, 0.126864, 6, 2.55, 12], ['C', 2.3614715511734112, -0.02622, 6, 2.55, 12], ['C', 3.6163948902150618, -0.055594, 6, 2.55, 12], ['C', 4.121081953362825, -0.0197783, 6, 2.55, 12], ['H', 2.599978056713731, 0.0682833, 1, 2.2, 1], ['H', 2.5968449099265825, 0.0646137, 1, 2.2, 1], ['H', 4.50138168297625, 0.0619567, 1, 2.2, 1]]",296.957
139,"[['C', 3.456217414265155, -0.0474088, 6, 2.55, 12], ['C', 4.626277875305622, -0.0259213, 6, 2.55, 12], ['C', 4.9206171490904635, 0.123427, 6, 2.55, 12], ['C', 4.25605674949618, -0.0259213, 6, 2.55, 12], ['C', 2.9480862993210475, -0.0474088, 6, 2.55, 12], ['C', 2.364639298771579, 0.0549814, 6, 2.55, 12], ['C', 1.3538339535429003, 0.417423, 6, 2.55, 12], ['F', 2.168256722738073, -0.165903, 9, 3.98, 19], ['F', 2.1786850535718454, -0.165903, 9, 3.98, 19], ['H', 3.7039468168852148, 0.06239, 1, 2.2, 1], ['H', 4.991360973846244, 0.0646226, 1, 2.2, 1], ['H', 2.81978829063028, 0.06239, 1, 2.2, 1]]",255.402
140,"[['C', 3.461234220884262, -0.0474088, 6, 2.55, 12], ['C', 4.629193438097728, -0.0259213, 6, 2.55, 12], ['C', 4.918856235495948, 0.123427, 6, 2.55, 12], ['C', 4.249855395042113, -0.0259213, 6, 2.55, 12], ['C', 2.940308742032467, -0.0474088, 6, 2.55, 12], ['C', 2.3639723158904795, 0.0549814, 6, 2.55, 12], ['C', 1.3538934682353485, 0.417423, 6, 2.55, 12], ['F', 2.168256722738073, -0.165903, 9, 3.98, 19], ['F', 2.1788340846043988, -0.165903, 9, 3.98, 19], ['H', 3.71303169069993, 0.06239, 1, 2.2, 1], ['H', 4.9826942815684, 0.0646226, 1, 2.2, 1], ['H', 2.8064966712461086, 0.06239, 1, 2.2, 1]]",255.616
141,"[['C', 2.740116555634954, -0.0474088, 6, 2.55, 12], ['C', 4.135218424677995, -0.0259213, 6, 2.55, 12], ['C', 4.956002126887146, 0.123427, 6, 2.55, 12], ['C', 4.7934575709265275, -0.0259213, 6, 2.55, 12], ['C', 3.656794515536377, -0.0474088, 6, 2.55, 12], ['C', 2.372550090965384, 0.0549814, 6, 2.55, 12], ['C', 1.3501432196327479, 0.417423, 6, 2.55, 12], ['F', 2.1786850535718454, -0.165903, 9, 3.98, 19], ['F', 2.1788340846043988, -0.165903, 9, 3.98, 19], ['H', 2.387232035002799, 0.06239, 1, 2.2, 1], ['H', 4.792873877872231, 0.0646226, 1, 2.2, 1], ['H', 4.012745037019682, 0.06239, 1, 2.2, 1]]",284.298
142,"[['C', 3.622473996602886, -0.0474088, 6, 2.55, 12], ['C', 2.357503006780418, -0.0259213, 6, 2.55, 12], ['C', 1.3464635583673117, 0.123427, 6, 2.55, 12], ['C', 2.3582382510370636, -0.0259213, 6, 2.55, 12], ['C', 3.6194935568759075, -0.0474088, 6, 2.55, 12], ['C', 4.109755125680245, 0.0549814, 6, 2.55, 12], ['H', 4.505476643419843, 0.06239, 1, 2.2, 1], ['H', 2.5898176373131774, 0.0646226, 1, 2.2, 1], ['H', 2.5898565630554526, 0.0646226, 1, 2.2, 1], ['H', 4.502349977048258, 0.06239, 1, 2.2, 1]]",291.225
143,"[['C', 4.596253646641037, -0.0565475, 6, 2.55, 12], ['C', 3.4500819409218337, -0.0315321, 6, 2.55, 12], ['C', 2.3692781592053893, 0.145626, 6, 2.55, 12], ['N', 2.8427668422088326, -0.228442, 7, 3.04, 14], ['C', 4.10199061586569, 0.116738, 6, 2.55, 12], ['C', 4.870820631374936, -0.022069, 6, 2.55, 12], ['N', 4.9714966789123185, -0.343125, 7, 3.04, 14], ['C', 1.3482775939296834, 0.434278, 6, 2.55, 12], ['F', 2.17666711973577, -0.16442, 9, 3.98, 19], ['F', 2.1727620961389698, -0.16442, 9, 3.98, 19], ['H', 3.712270805596512, 0.0638308, 1, 2.2, 1], ['H', 4.728265790087055, 0.143707, 1, 2.2, 1]]",264.957
144,"[['C', 4.130370489414522, -0.0565475, 6, 2.55, 12], ['C', 2.729374947622975, -0.0315321, 6, 2.55, 12], ['C', 2.3744014338780266, 0.145626, 6, 2.55, 12], ['N', 3.565340555157004, -0.228442, 7, 3.04, 14], ['C', 4.6660958651643165, 0.116738, 6, 2.55, 12], ['C', 4.934919951084735, -0.022069, 6, 2.55, 12], ['C', 1.3535312621265445, 0.434278, 6, 2.55, 12], ['F', 2.17666711973577, -0.16442, 9, 3.98, 19], ['F', 2.176591119223239, -0.16442, 9, 3.98, 19], ['H', 4.79458609670101, 0.0619211, 1, 2.2, 1], ['H', 2.3927105421191275, 0.0638308, 1, 2.2, 1]]",284.461
145,"[['C', 4.599999727849936, -0.0565475, 6, 2.55, 12], ['C', 3.453167546036025, -0.0315321, 6, 2.55, 12], ['C', 2.3693748969014043, 0.145626, 6, 2.55, 12], ['N', 2.844867110421173, -0.228442, 7, 3.04, 14], ['C', 4.101802006535423, 0.116738, 6, 2.55, 12], ['C', 4.871917744375507, -0.022069, 6, 2.55, 12], ['N', 4.949470369722724, -0.343125, 7, 3.04, 14], ['C', 1.3476767153084406, 0.434278, 6, 2.55, 12], ['F', 2.1727620961389698, -0.16442, 9, 3.98, 19], ['F', 2.176591119223239, -0.16442, 9, 3.98, 19], ['H', 3.7171574231966202, 0.0638308, 1, 2.2, 1], ['H', 4.802301759358647, 0.143707, 1, 2.2, 1]]",264.877
146,"[['C', 4.596253646641037, -0.0565475, 6, 2.55, 12], ['C', 3.4500819409218337, -0.0315321, 6, 2.55, 12], ['C', 2.3692781592053893, 0.145626, 6, 2.55, 12], ['N', 2.8427668422088326, -0.228442, 7, 3.04, 14], ['C', 4.10199061586569, 0.116738, 6, 2.55, 12], ['C', 4.870820631374936, -0.022069, 6, 2.55, 12], ['N', 4.9714966789123185, -0.343125, 7, 3.04, 14], ['C', 1.3482775939296834, 0.434278, 6, 2.55, 12], ['F', 2.17666711973577, -0.16442, 9, 3.98, 19], ['F', 2.1727620961389698, -0.16442, 9, 3.98, 19], ['H', 3.712270805596512, 0.0638308, 1, 2.2, 1], ['H', 4.728265790087055, 0.143707, 1, 2.2, 1]]",264.957
147,"[['C', 4.130370489414522, -0.0565475, 6, 2.55, 12], ['C', 2.729374947622975, -0.0315321, 6, 2.55, 12], ['C', 2.3744014338780266, 0.145626, 6, 2.55, 12], ['N', 3.565340555157004, -0.228442, 7, 3.04, 14], ['C', 4.6660958651643165, 0.116738, 6, 2.55, 12], ['C', 4.934919951084735, -0.022069, 6, 2.55, 12], ['C', 1.3535312621265445, 0.434278, 6, 2.55, 12], ['F', 2.17666711973577, -0.16442, 9, 3.98, 19], ['F', 2.176591119223239, -0.16442, 9, 3.98, 19], ['H', 4.79458609670101, 0.0619211, 1, 2.2, 1], ['H', 2.3927105421191275, 0.0638308, 1, 2.2, 1]]",284.461
148,"[['C', 4.599999727849936, -0.0565475, 6, 2.55, 12], ['C', 3.453167546036025, -0.0315321, 6, 2.55, 12], ['C', 2.3693748969014043, 0.145626, 6, 2.55, 12], ['N', 2.844867110421173, -0.228442, 7, 3.04, 14], ['C', 4.101802006535423, 0.116738, 6, 2.55, 12], ['C', 4.871917744375507, -0.022069, 6, 2.55, 12], ['N', 4.949470369722724, -0.343125, 7, 3.04, 14], ['C', 1.3476767153084406, 0.434278, 6, 2.55, 12], ['F', 2.1727620961389698, -0.16442, 9, 3.98, 19], ['F', 2.176591119223239, -0.16442, 9, 3.98, 19], ['H', 3.7171574231966202, 0.0638308, 1, 2.2, 1], ['H', 4.802301759358647, 0.143707, 1, 2.2, 1]]",264.877
149,"[['C', 3.617046043062839, -0.0473343, 6, 2.55, 12], ['C', 2.3549634044276426, -0.025752, 6, 2.55, 12], ['C', 1.3424983564595383, 0.123442, 6, 2.55, 12], ['C', 2.355897166777774, -0.025752, 6, 2.55, 12], ['C', 3.6131467249352296, -0.0473343, 6, 2.55, 12], ['C', 4.111649816566101, 0.0337272, 6, 2.55, 12], ['H', 4.497133809424501, 0.0625739, 1, 2.2, 1], ['H', 2.5868014190599977, 0.0646305, 1, 2.2, 1], ['H', 2.589016240723553, 0.0646305, 1, 2.2, 1], ['H', 4.50357650752844, 0.0625739, 1, 2.2, 1]]",281.331
150,"[['C', 3.6175152370686234, -0.0573128, 6, 2.55, 12], ['C', 4.112450636325712, -0.0408761, 6, 2.55, 12], ['C', 3.633538638802676, 0.0272726, 6, 2.55, 12], ['C', 2.351087831447791, -0.00578214, 6, 2.55, 12], ['C', 1.3521344612197892, 0.125142, 6, 2.55, 12], ['C', 2.3608706101710304, -0.0263342, 6, 2.55, 12], ['N', 4.78070842356404, -0.357889, 7, 3.04, 14], ['H', 4.503779201875928, 0.0619009, 1, 2.2, 1], ['H', 2.5724639883541154, 0.0664563, 1, 2.2, 1], ['H', 2.598223800128588, 0.0646123, 1, 2.2, 1], ['H', 4.862314518752262, 0.142324, 1, 2.2, 1]]",298.028
151,"[['C', 2.3570496470791187, -0.0256521, 6, 2.55, 12], ['C', 3.6151666651873766, -0.0445149, 6, 2.55, 12], ['C', 4.125871354571117, 0.0706084, 6, 2.55, 12], ['C', 3.6229335482270395, 0.0714357, 6, 2.55, 12], ['C', 2.352283262306116, -0.0140247, 6, 2.55, 12], ['C', 1.343116677211721, 0.123977, 6, 2.55, 12], ['C', 4.848587079604382, 0.418269, 6, 2.55, 12], ['F', 4.831455300377394, -0.165876, 9, 3.98, 19], ['H', 2.5985318549317893, 0.0646317, 1, 2.2, 1], ['H', 4.495502455055607, 0.0626621, 1, 2.2, 1], ['H', 2.581926053131559, 0.0651831, 1, 2.2, 1]]",288.038
152,"[['C', 4.432796984942822, -0.0445149, 6, 2.55, 12], ['C', 3.1619848961574077, 0.0706084, 6, 2.55, 12], ['C', 2.3756762241302627, 0.0714357, 6, 2.55, 12], ['C', 3.314169974339987, -0.0140247, 6, 2.55, 12], ['C', 4.527544579540521, 0.123977, 6, 2.55, 12], ['C', 1.3415597085274904, 0.418269, 6, 2.55, 12], ['F', 2.1685459560230655, -0.165876, 9, 3.98, 19], ['F', 2.1806271106553963, -0.165876, 9, 3.98, 19], ['C', 3.310685119677881, 0.337352, 6, 2.55, 12], ['O', 2.8762626175769186, -0.245117, 8, 3.44, 16], ['O', 4.599450131560836, -0.477116, 8, 3.44, 16], ['H', 3.4669053615564907, 0.0651831, 1, 2.2, 1], ['H', 4.997151087924657, 0.295408, 1, 2.2, 1]]",251.633
153,"[['C', 4.944167116942528, -0.0256521, 6, 2.55, 12], ['C', 4.768091257039061, -0.0445149, 6, 2.55, 12], ['C', 3.67002115820743, 0.0706084, 6, 2.55, 12], ['C', 2.3656576249480925, 0.0714357, 6, 2.55, 12], ['C', 2.673451321344291, -0.0140247, 6, 2.55, 12], ['C', 4.056421793983861, 0.123977, 6, 2.55, 12], ['F', 4.831455300377394, -0.205475, 9, 3.98, 19], ['C', 1.3545852038625985, 0.418269, 6, 2.55, 12], ['F', 2.1685459560230655, -0.165876, 9, 3.98, 19], ['F', 2.172869747160556, -0.165876, 9, 3.98, 19], ['C', 4.342182577129682, 0.337352, 6, 2.55, 12], ['O', 4.420984481308193, -0.245117, 8, 3.44, 16], ['H', 2.3179251095022417, 0.0651831, 1, 2.2, 1]]",274.545
154,"[['C', 4.993609829362646, -0.0256521, 6, 2.55, 12], ['C', 4.2478633849954965, -0.0445149, 6, 2.55, 12], ['C', 2.9071963861741343, 0.0706084, 6, 2.55, 12], ['C', 2.369357833213141, 0.0714357, 6, 2.55, 12], ['C', 3.5137079280878853, -0.0140247, 6, 2.55, 12], ['C', 4.671211984308608, 0.123977, 6, 2.55, 12], ['C', 1.3488237118598934, 0.418269, 6, 2.55, 12], ['F', 2.1806271106553963, -0.165876, 9, 3.98, 19], ['F', 2.172869747160556, -0.165876, 9, 3.98, 19], ['C', 2.86142877843147, 0.337352, 6, 2.55, 12], ['O', 2.9120358624456295, -0.245117, 8, 3.44, 16], ['O', 3.701518512023895, -0.477116, 8, 3.44, 16], ['H', 4.951183353797412, 0.0626621, 1, 2.2, 1], ['H', 3.801158915138647, 0.0651831, 1, 2.2, 1], ['H', 3.9065505189329586, 0.295408, 1, 2.2, 1]]",263.365
155,"[['C', 4.114791322917719, -0.0470673, 6, 2.55, 12], ['C', 3.6277381020487187, -0.0465528, 6, 2.55, 12], ['C', 2.365109446095123, 0.089916, 6, 2.55, 12], ['C', 1.3430862596795128, 0.135804, 6, 2.55, 12], ['C', 2.3503330756327476, -0.0119213, 6, 2.55, 12], ['C', 3.626079126441122, 0.0615644, 6, 2.55, 12], ['C', 4.899500398336377, 0.33689, 6, 2.55, 12], ['C', 2.812602679150418, 0.420059, 6, 2.55, 12], ['F', 2.83787231917488, -0.165797, 9, 3.98, 19], ['F', 4.143172136750637, -0.165797, 9, 3.98, 19], ['F', 2.912511944954898, -0.165797, 9, 3.98, 19], ['H', 4.502807361228023, 0.0624131, 1, 2.2, 1], ['H', 2.552755795153158, 0.0654364, 1, 2.2, 1], ['H', 4.463360493282807, 0.295408, 1, 2.2, 1]]",292.691
156,"[['C', 4.637837585402015, -0.0470673, 6, 2.55, 12], ['C', 3.470951085500068, -0.0465528, 6, 2.55, 12], ['C', 2.3631604377725504, 0.089916, 6, 2.55, 12], ['C', 2.9535615226790086, 0.135804, 6, 2.55, 12], ['C', 4.267173955973881, -0.0119213, 6, 2.55, 12], ['C', 4.967709876777209, 0.0615644, 6, 2.55, 12], ['F', 2.83787231917488, -0.204885, 9, 3.98, 19], ['C', 1.3480256841558302, 0.420059, 6, 2.55, 12], ['F', 2.1763644390084536, -0.165797, 9, 3.98, 19], ['F', 2.1737782187365657, -0.165797, 9, 3.98, 19], ['H', 3.7138018781595115, 0.0624131, 1, 2.2, 1], ['H', 4.9344604031463355, 0.0654364, 1, 2.2, 1]]",259.553
